gene,cancer,protein_detected,detected_fraction,total_patients,rna_log2fc,tumor_log2tpm_mean,normal_log2tpm_mean,gene_length,gene_type,protein_coding,high_rna,discordant
EOLA2,PAAD,0,0.1818181818181818,11,0.7943687438964844,4.591978073120117,3.797609329223633,,,,True,True
ARRDC1,PAAD,0,0.3636363636363636,11,1.3540420532226562,6.018252372741699,4.664210319519043,9707.0,protein_coding,1.0,True,True
TPSB2,PAAD,0,0.2222222222222222,9,2.9398033618927,5.043140888214111,2.103337526321411,2913.0,protein_coding,1.0,True,True
CDC42SE1,PAAD,0,0.0,11,1.4338583946228027,5.722043991088867,4.2881855964660645,19355.0,protein_coding,1.0,True,True
ADH5,PAAD,0,0.5,8,1.927818775177002,6.257817268371582,4.32999849319458,17824.0,protein_coding,1.0,True,True
RPL23A,PAAD,0,0.3333333333333333,9,1.1446962356567385,10.111516952514648,8.96682071685791,4967.0,protein_coding,1.0,True,True
UCKL1,PAAD,0,0.3333333333333333,12,0.4408793449401855,4.698945045471191,4.258065700531006,16587.0,protein_coding,1.0,True,True
OGA,PAAD,0,0.5,10,0.631227970123291,5.212368488311768,4.581140518188477,,,,True,True
YTHDF2,PAAD,0,0.25,8,1.562253475189209,4.887286186218262,3.3250327110290527,33155.0,protein_coding,1.0,True,True
HLA-DRB5,PAAD,0,0.3333333333333333,12,4.890584945678711,5.838416576385498,0.9478318691253662,12945.0,protein_coding,1.0,True,True
MAFK,PAAD,0,0.3333333333333333,12,0.7652797698974609,4.723714351654053,3.958434581756592,12330.0,protein_coding,1.0,True,True
CTNND1,PAAD,0,0.4166666666666667,12,1.029306411743164,6.394217014312744,5.36491060256958,66304.0,protein_coding,1.0,True,True
DDX39B,PAAD,0,0.375,8,0.7272496223449707,7.8106794357299805,7.08342981338501,12230.0,protein_coding,1.0,True,True
COPS8,PAAD,0,0.0,10,2.3775110244750977,5.269944667816162,2.8924336433410645,15155.0,protein_coding,1.0,True,True
GLMP,PAAD,0,0.0,11,2.4645767211914062,5.972040176391602,3.507463455200196,5601.0,protein_coding,1.0,True,True
MSRB1,PAAD,0,0.4166666666666667,12,-0.5086188316345215,4.891438007354736,5.400056838989258,5117.0,protein_coding,1.0,True,True
EPS8L3,PAAD,0,0.1818181818181818,11,7.085738658905029,5.264103412628174,-1.821635365486145,13948.0,protein_coding,1.0,True,True
ZNF358,PAAD,0,0.3333333333333333,12,1.2954015731811523,5.402389049530029,4.106987476348877,5735.0,protein_coding,1.0,True,True
SELENOT,PAAD,0,0.4545454545454545,11,1.709505558013916,5.971643924713135,4.262138366699219,,,,True,True
CES1,PAAD,0,0.1818181818181818,11,3.1126437187194824,4.91566276550293,1.8030189275741573,30487.0,protein_coding,1.0,True,True
MT-ND4,PAAD,0,0.1,10,0.1667366027832031,12.821219444274902,12.6544828414917,1378.0,protein_coding,1.0,True,True
MT-ND1,PAAD,0,0.2,10,-0.0774221420288086,12.058819770812988,12.136241912841797,956.0,protein_coding,1.0,True,True
SPOUT1,PAAD,0,0.4166666666666667,12,1.2411231994628906,4.7921552658081055,3.551032066345215,,,,True,True
RPL39,PAAD,0,0.0,12,1.483930587768555,11.437163352966309,9.953232765197754,5140.0,protein_coding,1.0,True,True
ATG9A,PAAD,0,0.1818181818181818,11,1.3362421989440918,4.776861190795898,3.440618991851806,19946.0,protein_coding,1.0,True,True
TGM2,PAAD,0,0.4166666666666667,12,3.925791740417481,6.985413074493408,3.059621334075928,39192.0,protein_coding,1.0,True,True
FCGR3A,PAAD,0,0.1,10,4.1750006675720215,4.998884677886963,0.823884129524231,8979.0,protein_coding,1.0,True,True
OXLD1,PAAD,0,0.0833333333333333,12,1.2586889266967771,4.638689041137695,3.380000114440918,1600.0,protein_coding,1.0,True,True
TAP2,PAAD,0,0.5,12,2.7000112533569336,5.010885715484619,2.310874462127685,16948.0,protein_coding,1.0,True,True
HLA-DRA,PAAD,0,0.2727272727272727,11,4.952317714691162,9.298636436462402,4.34631872177124,5205.0,protein_coding,1.0,True,True
COL15A1,PAAD,0,0.0,10,2.461294651031494,4.778181076049805,2.3168864250183105,127614.0,protein_coding,1.0,True,True
HSPA1B,PAAD,0,0.5,12,1.9069600105285645,6.993093490600586,5.0861334800720215,2521.0,protein_coding,1.0,True,True
ABHD16A,PAAD,0,0.0,9,1.4610607624053955,5.349256038665772,3.888195276260376,16496.0,protein_coding,1.0,True,True
AIF1,PAAD,0,0.0,10,3.878718376159668,5.690821647644043,1.812103271484375,1838.0,protein_coding,1.0,True,True
PRSS1,PAAD,0,0.0833333333333333,12,-8.195487976074219,7.297545909881592,15.493034362792969,14530.0,protein_coding,1.0,True,True
PRR13,PAAD,0,0.1818181818181818,11,2.377406120300293,7.862445831298828,5.485039710998535,5041.0,protein_coding,1.0,True,True
RNPS1,PAAD,0,0.2727272727272727,11,1.9402594566345213,6.87264347076416,4.932384014129639,15297.0,protein_coding,1.0,True,True
DNAJC19,PAAD,0,0.1111111111111111,9,0.9590778350830078,4.60999870300293,3.650920867919922,6066.0,protein_coding,1.0,True,True
JPT2,PAAD,0,0.5,10,1.9267072677612305,5.216029644012451,3.2893223762512207,,,,True,True
GPX3,PAAD,0,0.0,12,-0.1642465591430664,6.162261486053467,6.326508045196533,8556.0,protein_coding,1.0,True,True
IGKC,PAAD,0,0.1666666666666666,12,6.382894515991211,10.993675231933594,4.610780715942383,388436.0,IG_C_gene,0.0,True,True
IGLC3,PAAD,0,0.375,8,6.244952201843262,8.252034187316895,2.007081985473633,462.0,IG_C_gene,0.0,True,True
IGHM,PAAD,0,0.5,12,5.785343647003174,6.798316478729248,1.012972712516785,381353.0,IG_C_gene,0.0,True,True
QTRT1,PAAD,0,0.0,12,-0.6826891899108887,4.964858531951904,5.647547721862793,12008.0,protein_coding,1.0,True,True
SIPA1,PAAD,0,0.1666666666666666,12,2.6511480808258057,5.446837425231934,2.795689344406128,65536.0,protein_coding,1.0,True,True
HEXA,PAAD,0,0.1818181818181818,11,2.026604652404785,6.4685163497924805,4.441911697387695,35558.0,protein_coding,1.0,True,True
EMP2,PAAD,0,0.3,10,2.8758788108825684,4.976190567016602,2.100311756134033,52277.0,protein_coding,1.0,True,True
TAX1BP3,PAAD,0,0.0,8,2.5443005561828613,7.189518928527832,4.645218372344971,5787.0,protein_coding,1.0,True,True
STARD10,PAAD,0,0.4545454545454545,11,0.8958072662353516,7.767134189605713,6.871326923370361,39440.0,protein_coding,1.0,True,True
PPP3R1,PAAD,0,0.3,10,1.948962926864624,4.673628330230713,2.724665403366089,77381.0,protein_coding,1.0,True,True
HLA-DPB1,PAAD,0,0.3636363636363636,11,4.285794258117676,7.741652011871338,3.455857753753662,11276.0,protein_coding,1.0,True,True
C1QTNF5,PAAD,0,0.5,10,3.556626796722412,6.329987049102783,2.773360252380371,1942.0,protein_coding,1.0,True,True
C4B,PAAD,0,0.2222222222222222,9,1.7824525833129885,6.512727737426758,4.7302751541137695,20657.0,protein_coding,1.0,True,True
NDUFAF8,PAAD,0,0.0,12,1.2474217414855957,5.548689842224121,4.301268100738525,,,,True,True
NOL7,PAAD,0,0.5,10,1.208540916442871,5.306183815002441,4.09764289855957,17413.0,protein_coding,1.0,True,True
HLA-DPA1,PAAD,0,0.0,12,4.3818769454956055,7.469515323638916,3.0876383781433105,16207.0,protein_coding,1.0,True,True
GPX1,PAAD,0,0.5,10,3.169572353363037,8.419831275939941,5.250258922576904,1425.0,protein_coding,1.0,True,True
RGL2,PAAD,0,0.3636363636363636,11,0.5407872200012207,5.0987229347229,4.55793571472168,7671.0,protein_coding,1.0,True,True
RNF103,PAAD,0,0.0,12,1.1750283241271973,4.640595436096191,3.465567111968994,20474.0,protein_coding,1.0,True,True
IGKV3-20,PAAD,0,0.0,11,6.634259223937988,6.985188484191895,0.3509293794631958,587.0,IG_V_gene,0.0,True,True
AQP1,PAAD,0,0.1,10,0.2218251228332519,6.640950202941895,6.419125080108643,13662.0,protein_coding,1.0,True,True
PEDS1,PAAD,0,0.1,10,2.7104432582855225,4.999532699584961,2.2890894412994385,,,,True,True
RPL36A,PAAD,0,0.0,9,1.1564693450927734,10.593184471130373,9.436715126037598,5331.0,protein_coding,1.0,True,True
IGKV3-11,PAAD,0,0.0,11,6.529465198516846,7.281741619110107,0.7522763609886169,170371.0,IG_V_gene,0.0,True,True
PI4KA,PAAD,0,0.2,10,1.3297650814056396,4.750830173492432,3.421065092086792,151727.0,protein_coding,1.0,True,True
IGKV1-33,PAAD,0,0.4166666666666667,12,7.51229190826416,5.118998527526856,-2.3932933807373047,2013.0,IG_V_gene,0.0,True,True
ARFGAP3,PAAD,0,0.0833333333333333,12,0.2539467811584472,5.027461528778076,4.773514747619629,61605.0,protein_coding,1.0,True,True
HLA-DMB,PAAD,0,0.0,11,4.096838474273682,5.76610279083252,1.6692641973495483,6442.0,protein_coding,1.0,True,True
IGKV1-5,PAAD,0,0.4166666666666667,12,6.908555507659912,5.297672271728516,-1.610883116722107,657.0,IG_V_gene,0.0,True,True
IL10RB,PAAD,0,0.5,12,2.0514895915985107,5.146661758422852,3.095172166824341,30877.0,protein_coding,1.0,True,True
ACY1,PAAD,0,0.0833333333333333,12,2.490972757339477,5.189444541931152,2.698471784591675,5858.0,protein_coding,1.0,True,True
DBNDD2,PAAD,0,0.3636363636363636,11,2.391435384750366,6.121923446655273,3.7304880619049072,4554.0,protein_coding,1.0,True,True
IGKV3-15,PAAD,0,0.0,11,7.876156806945801,5.344298839569092,-2.53185772895813,611.0,IG_V_gene,0.0,True,True
C4A,PAAD,0,0.2222222222222222,9,1.7159628868103027,6.483459949493408,4.7674970626831055,20658.0,protein_coding,1.0,True,True
TWF2,PAAD,0,0.3,10,3.1380412578582764,5.692489147186279,2.554447889328003,10651.0,protein_coding,1.0,True,True
IGKV1D-39,PAAD,0,0.4166666666666667,12,6.756174564361572,6.303745269775391,-0.4524293541908264,500.0,IG_V_gene,0.0,True,True
INS,PAAD,0,0.0,10,-1.5998544692993164,9.02094554901123,10.620800018310549,1563.0,protein_coding,1.0,True,True
LSM14A,PAAD,0,0.2857142857142857,7,1.6732027530670166,5.612354278564453,3.939151525497437,57012.0,protein_coding,1.0,True,True
TUBB3,PAAD,0,0.2,10,5.677807807922363,5.028506755828857,-0.6493011116981506,16928.0,protein_coding,1.0,True,True
TUBB3,PAAD,0,0.2,10,5.677807807922363,5.028506755828857,-0.6493011116981506,17370.0,protein_coding,1.0,True,True
BOP1,PAAD,0,0.4444444444444444,9,0.933739185333252,4.773637771606445,3.839898586273194,29269.0,protein_coding,1.0,True,True
PECAM1,PAAD,0,0.25,12,2.5459017753601074,5.086108684539795,2.5402069091796875,94362.0,protein_coding,1.0,True,True
MIA,PAAD,0,0.0,11,7.091305732727051,5.463634014129639,-1.627671480178833,5843.0,protein_coding,1.0,True,True
TXNIP,PAAD,0,0.4,10,1.33292818069458,8.536235809326172,7.203307628631592,4166.0,protein_coding,1.0,True,True
AARSD1,PAAD,0,0.375,8,0.6459693908691406,5.099308490753174,4.453339099884033,13973.0,protein_coding,1.0,True,True
UPK3BL1,PAAD,0,0.0833333333333333,12,0.6527044773101807,4.605823516845703,3.9531190395355225,,,,True,True
CYFIP1,PAAD,0,0.4,10,1.5790116786956787,5.545640468597412,3.966628789901733,114012.0,protein_coding,1.0,True,True
TAF9,PAAD,0,0.5,12,1.2949912548065186,4.904966354370117,3.609975099563599,5271.0,protein_coding,1.0,True,True
PRSS2,PAAD,0,0.3636363636363636,11,-7.434011459350586,8.535065650939941,15.969077110290527,25903.0,protein_coding,1.0,True,True
PCGF2,PAAD,0,0.0,10,1.8810291290283203,5.118725299835205,3.2376961708068848,15921.0,protein_coding,1.0,True,True
MARCKS,PAAD,0,0.4166666666666667,12,1.929696798324585,5.65192174911499,3.722224950790405,6110.0,protein_coding,1.0,True,True
GGNBP2,PAAD,0,0.4166666666666667,12,1.006293773651123,5.195094108581543,4.18880033493042,44961.0,protein_coding,1.0,True,True
FUCA2,PRAD,0,0.0833333333333333,12,0.9796814918518066,5.060731410980225,4.081049919128418,16880.0,protein_coding,1.0,True,True
CYP51A1,PRAD,0,0.0,11,1.0991196632385254,4.945366859436035,3.8462471961975098,30802.0,protein_coding,1.0,True,True
CD99,PRAD,0,0.3333333333333333,9,0.0746297836303711,8.25805950164795,8.183429718017578,50131.0,protein_coding,1.0,True,True
CD99,PRAD,0,0.3333333333333333,9,0.0746297836303711,8.25805950164795,8.183429718017578,50131.0,protein_coding,1.0,True,True
LASP1,PRAD,0,0.1666666666666666,12,-0.0391712188720703,4.83620548248291,4.8753767013549805,51912.0,protein_coding,1.0,True,True
ICA1,PRAD,0,0.0,10,1.2283878326416016,5.762174129486084,4.533786296844482,149504.0,protein_coding,1.0,True,True
KDM1A,PRAD,0,0.4444444444444444,9,0.2207789421081543,5.749453067779541,5.528674125671387,64242.0,protein_coding,1.0,True,True
RBM6,PRAD,0,0.4166666666666667,12,-2.130852699279785,5.371821880340576,7.502674579620361,160039.0,protein_coding,1.0,True,True
HSPB6,PRAD,0,0.0,12,-2.307363510131836,5.557814598083496,7.865178108215332,3512.0,protein_coding,1.0,True,True
ACSM3,PRAD,0,0.3333333333333333,12,1.0978946685791016,5.626260280609131,4.528365612030029,187339.0,protein_coding,1.0,True,True
CIAPIN1,PRAD,0,0.3333333333333333,12,0.0071277618408203,4.652258396148682,4.645130634307861,19360.0,protein_coding,1.0,True,True
RHBDD2,PRAD,0,0.0,11,0.1575627326965332,6.5736517906188965,6.416089057922363,46325.0,protein_coding,1.0,True,True
REX1BD,PRAD,0,0.0909090909090909,11,-0.6100277900695801,5.53354024887085,6.14356803894043,,,,True,True
SPATA20,PRAD,0,0.3333333333333333,12,-0.6529488563537598,5.59077262878418,6.24372148513794,12795.0,protein_coding,1.0,True,True
PAFAH1B1,PRAD,0,0.5,12,-0.8635578155517578,4.568270206451416,5.431828022003174,92406.0,protein_coding,1.0,True,True
NADK,PRAD,0,0.1,10,-0.5696063041687012,5.258824348449707,5.828430652618408,29226.0,protein_coding,1.0,True,True
DCN,PRAD,0,0.5,8,-1.474545955657959,6.648776531219482,8.123322486877441,42640.0,protein_coding,1.0,True,True
TYROBP,PRAD,0,0.0,12,0.1734628677368164,5.438878059387207,5.265415191650391,3895.0,protein_coding,1.0,True,True
LDAF1,PRAD,0,0.3636363636363636,11,0.5583763122558594,4.983597278594971,4.425220966339111,,,,True,True
LTF,PRAD,0,0.1,10,2.288590431213379,5.864916324615479,3.5763258934021,49590.0,protein_coding,1.0,True,True
SLC25A39,PRAD,0,0.0,12,0.5641179084777832,7.369167804718018,6.805049896240234,5246.0,protein_coding,1.0,True,True
MVP,PRAD,0,0.0909090909090909,11,-1.0708813667297363,5.120116710662842,6.190998077392578,27646.0,protein_coding,1.0,True,True
HEBP1,PRAD,0,0.375,8,0.4385457038879394,5.755409240722656,5.316863536834717,25410.0,protein_coding,1.0,True,True
MDH1,PRAD,0,0.1666666666666666,12,0.2887215614318847,6.866022109985352,6.577300548553467,18589.0,protein_coding,1.0,True,True
FHL1,PRAD,0,0.0,12,-2.269686698913574,5.821727752685547,8.091414451599121,64658.0,protein_coding,1.0,True,True
RTF2,PRAD,0,0.0,10,0.1311392784118652,6.16190767288208,6.030768394470215,,,,True,True
ZDHHC6,PRAD,0,0.2727272727272727,11,-0.4516282081604004,4.592419147491455,5.044047355651856,22490.0,protein_coding,1.0,True,True
RNH1,PRAD,0,0.1666666666666666,12,-0.0900516510009765,6.861582279205322,6.951633930206299,12789.0,protein_coding,1.0,True,True
NDUFS1,PRAD,0,0.0909090909090909,11,0.7067012786865234,4.626018524169922,3.9193172454833984,44787.0,protein_coding,1.0,True,True
VIM,PRAD,0,0.4166666666666667,12,-1.1677217483520508,7.739038467407227,8.906760215759277,9335.0,protein_coding,1.0,True,True
RNASET2,PRAD,0,0.4,10,0.644716739654541,6.78913688659668,6.144420146942139,27688.0,protein_coding,1.0,True,True
TBPL1,PRAD,0,0.0909090909090909,11,0.0288877487182617,4.8925652503967285,4.863677501678467,38263.0,protein_coding,1.0,True,True
HMGB3,PRAD,0,0.0,12,1.7394943237304688,4.793248176574707,3.0537538528442383,10267.0,protein_coding,1.0,True,True
GABARAPL2,PRAD,0,0.3636363636363636,11,0.276740550994873,7.116902828216553,6.84016227722168,11531.0,protein_coding,1.0,True,True
SH3YL1,PRAD,0,0.4545454545454545,11,0.4064984321594238,5.560101509094238,5.153603076934815,48669.0,protein_coding,1.0,True,True
METTL1,PRAD,0,0.5,10,0.3667564392089844,4.786198139190674,4.4194416999816895,4323.0,protein_coding,1.0,True,True
RIPOR1,PRAD,0,0.0833333333333333,12,-1.1298260688781738,4.61644458770752,5.746270656585693,,,,True,True
RETSAT,PRAD,0,0.0909090909090909,11,0.7551875114440918,5.310507297515869,4.555319786071777,12533.0,protein_coding,1.0,True,True
CAPG,PRAD,0,0.0,12,-0.6628484725952148,5.495699405670166,6.158547878265381,23685.0,protein_coding,1.0,True,True
COL9A2,PRAD,0,0.1,10,1.72312331199646,5.504464149475098,3.7813408374786377,17330.0,protein_coding,1.0,True,True
ELN,PRAD,0,0.0,12,-2.1612868309021,4.724935531616211,6.886222362518311,42119.0,protein_coding,1.0,True,True
CLPTM1L,PRAD,0,0.5,12,0.7551994323730469,6.720474243164063,5.965274810791016,27356.0,protein_coding,1.0,True,True
CYBA,PRAD,0,0.0,11,-1.1281242370605469,5.151169776916504,6.279294013977051,7870.0,protein_coding,1.0,True,True
MSMO1,PRAD,0,0.0,11,0.6621780395507812,4.981559753417969,4.319381713867188,15538.0,protein_coding,1.0,True,True
TTC17,PRAD,0,0.25,12,-0.8371572494506836,5.06453275680542,5.901690006256104,136002.0,protein_coding,1.0,True,True
PLEKHH1,PRAD,0,0.0,10,0.3336801528930664,4.99155330657959,4.657873153686523,56312.0,protein_coding,1.0,True,True
PITHD1,PRAD,0,0.1818181818181818,11,0.4312152862548828,6.054462909698486,5.623247623443604,9828.0,protein_coding,1.0,True,True
ALDH18A1,PRAD,0,0.5,12,1.215569019317627,5.330629348754883,4.115060329437256,50778.0,protein_coding,1.0,True,True
YBX3,PRAD,0,0.1818181818181818,11,-0.874697208404541,7.436035633087158,8.3107328414917,24224.0,protein_coding,1.0,True,True
ELMO2,PRAD,0,0.0,10,-0.3775224685668945,4.8446364402771,5.222158908843994,66937.0,protein_coding,1.0,True,True
RNF4,PRAD,0,0.3,10,-0.2444944381713867,4.705295085906982,4.949789524078369,163101.0,protein_coding,1.0,True,True
LIMCH1,PRAD,0,0.3,10,0.3376016616821289,4.909182071685791,4.571580410003662,340438.0,protein_coding,1.0,True,True
TMEM161A,PRAD,0,0.25,12,0.2799372673034668,5.113121509552002,4.833184242248535,19345.0,protein_coding,1.0,True,True
CNN2,PRAD,0,0.0,9,-1.161427021026611,5.307988166809082,6.469415187835693,12488.0,protein_coding,1.0,True,True
SLC9A3R2,PRAD,0,0.3333333333333333,12,0.4447774887084961,7.4550700187683105,7.010292530059815,13671.0,protein_coding,1.0,True,True
OAT,PRAD,0,0.0,11,-0.8308930397033691,5.086734294891357,5.917627334594727,21674.0,protein_coding,1.0,True,True
MYLK,PRAD,0,0.0,10,-0.5966944694519043,6.839663505554199,7.436357975006103,274283.0,protein_coding,1.0,True,True
MTHFD2,PRAD,0,0.0909090909090909,11,0.4209184646606445,4.8214263916015625,4.400507926940918,19004.0,protein_coding,1.0,True,True
ELOVL1,PRAD,0,0.5,12,0.1440000534057617,6.292407035827637,6.148406982421875,4678.0,protein_coding,1.0,True,True
PFKP,PRAD,0,0.5,10,-0.730072021484375,4.888351917266846,5.618423938751221,71380.0,protein_coding,1.0,True,True
TRAM1,PRAD,0,0.0,12,0.9808387756347656,6.378955841064453,5.398117065429688,34946.0,protein_coding,1.0,True,True
DNTTIP2,PRAD,0,0.0,11,0.013312816619873,4.931323051452637,4.918010234832764,13636.0,protein_coding,1.0,True,True
ROGDI,PRAD,0,0.0909090909090909,11,-0.0214700698852539,5.489531517028809,5.511001586914063,5983.0,protein_coding,1.0,True,True
HYAL2,PRAD,0,0.0,10,-0.2572212219238281,4.996970176696777,5.2541913986206055,5117.0,protein_coding,1.0,True,True
PLEKHH3,PRAD,0,0.4166666666666667,12,-0.9672255516052246,4.602085590362549,5.569311141967773,9081.0,protein_coding,1.0,True,True
OTUD5,PRAD,0,0.1,10,-0.2230916023254394,5.4159440994262695,5.639035701751709,36359.0,protein_coding,1.0,True,True
SIRT2,PRAD,0,0.0833333333333333,12,-0.3500814437866211,5.165663242340088,5.515744686126709,21308.0,protein_coding,1.0,True,True
BCL3,PRAD,0,0.4166666666666667,12,-1.164278507232666,5.085028648376465,6.249307155609131,12340.0,protein_coding,1.0,True,True
UFD1,PRAD,0,0.1666666666666666,12,0.4896469116210937,5.81992769241333,5.330280780792236,,,,True,True
DGCR2,PRAD,0,0.0,12,0.4784436225891113,5.6656341552734375,5.187190532684326,86173.0,protein_coding,1.0,True,True
RNF126,PRAD,0,0.5,12,-0.5811705589294434,4.739924907684326,5.3210954666137695,15752.0,protein_coding,1.0,True,True
CFAP20,PRAD,0,0.3636363636363636,11,0.1933865547180175,4.622381687164307,4.428995132446289,15863.0,protein_coding,1.0,True,True
CDC42,PRAD,0,0.4545454545454545,11,0.6150946617126465,6.885785102844238,6.270690441131592,40320.0,protein_coding,1.0,True,True
BUD23,PRAD,0,0.1666666666666666,12,0.6375598907470703,6.408481597900391,5.77092170715332,,,,True,True
SEL1L,PRAD,0,0.5,12,1.298924446105957,5.097849369049072,3.7989249229431152,62313.0,protein_coding,1.0,True,True
TCF3,PRAD,0,0.3636363636363636,11,-0.0288958549499511,4.948466777801514,4.977362632751465,43316.0,protein_coding,1.0,True,True
MBD3,PRAD,0,0.4545454545454545,11,-0.3502616882324219,5.797364234924316,6.147625923156738,19206.0,protein_coding,1.0,True,True
